Hectares,MUNIC_CD,MUNIC_NOME,Polo_Nome,Polo_Tipo,UF,UGRH_ID,UGRH_Nome,din_class,din_classF,latitude,longitude
50.16033386,1400100,Boa Vista,,,RR,43,Negro,SP,SEMIPERENE,3.052235172863064,-60.749129637534196
127.39968913,1400159,Bonfim,,,RR,43,Negro,DC,SAFRA DUPLA,3.291605893232925,-60.35903093020545
126.91904572,1400159,Bonfim,,,RR,43,Negro,DC,SAFRA DUPLA,3.284477262191829,-60.350010026068446
174.26346104,1400050,Alto Alegre,,,RR,43,Negro,DLC,SAFRA DUPLA (LONGA),2.9362477495205956,-61.00651387108215
18.49908057,3118809,Coração de Jesus,,,MG,27,São Francisco,SP,SEMIPERENE,-16.460145478566616,-43.995737586199965
15.82962943,3118809,Coração de Jesus,,,MG,27,São Francisco,TC,SAFRA TRIPLA,-16.47344969988231,-43.98623939155878
61.5400563,3146909,Papagaios,,,MG,27,São Francisco,DLC,SAFRA DUPLA (LONGA),-19.321846460561588,-44.68010243736983
17.1286007,3152006,Pompéu,,,MG,27,São Francisco,TC,SAFRA TRIPLA,-19.281696303847173,-45.102441994874965
101.55057532,1718758,Rio Sono,,,TO,38,Tocantins-Araguaia,Indefinido,INDEFINIDO,-9.786754387259693,-47.50202712802595
101.40165431,2804409,Neópolis,,,SE,27,São Francisco,SP,SEMIPERENE,-10.372074835383513,-36.710655515109536
31.47670152,3146909,Papagaios,,,MG,27,São Francisco,SP,SEMIPERENE,-19.312198918150635,-44.637751578356124
34.64559544,3147402,Paraopeba,,,MG,27,São Francisco,TC,SAFRA TRIPLA,-19.268065596178037,-44.59210809093147
23.9834385,3140506,Martinho Campos,,,MG,27,São Francisco,DC,SAFRA DUPLA,-19.297105700594287,-45.28002257421067
25.48691259,3140506,Martinho Campos,,,MG,27,São Francisco,DC,SAFRA DUPLA,-19.292034083942045,-45.25018386580303
11.18077197,3103207,Araçaí,,,MG,27,São Francisco,TC,SAFRA TRIPLA,-19.261595399917592,-44.179993630452884
23.28841208,3147402,Paraopeba,,,MG,27,São Francisco,P,PERENE,-19.270557257228525,-44.43729842214282
18.62422277,3147402,Paraopeba,,,MG,27,São Francisco,SC,SAFRA SIMPLES,-19.198234491878743,-44.560872206818125
3.27680519,3147402,Paraopeba,,,MG,27,São Francisco,P,PERENE,-19.19088756081245,-44.49586436781246
41.24903601,3147402,Paraopeba,,,MG,27,São Francisco,TC,SAFRA TRIPLA,-19.36346007926035,-44.449334092861434
22.1979028,3152006,Pompéu,,,MG,27,São Francisco,TC,SAFRA TRIPLA,-19.331698228997208,-44.74793631568416
19.64447128,3152006,Pompéu,,,MG,27,São Francisco,DLC,SAFRA DUPLA (LONGA),-19.288952329063655,-44.79578295192237
11.92171738,3140506,Martinho Campos,,,MG,27,São Francisco,TC,SAFRA TRIPLA,-19.29921582882268,-45.108128062911305
15.64808095,3152006,Pompéu,,,MG,27,São Francisco,DC,SAFRA DUPLA,-19.288320379207697,-45.09881145593899
7.44482533,3152006,Pompéu,,,MG,27,São Francisco,DC,SAFRA DUPLA,-19.29441447646808,-45.060487237138474
16.71956411,3152006,Pompéu,,,MG,27,São Francisco,TC,SAFRA TRIPLA,-19.315008814290806,-45.06058722928529
12.69278687,3152006,Pompéu,,,MG,27,São Francisco,DLC,SAFRA DUPLA (LONGA),-19.319103951296352,-45.059083279553974
20.68423134,3146909,Papagaios,,,MG,27,São Francisco,TC,SAFRA TRIPLA,-19.27952232352063,-44.70897650232504
138.10097031,5204300,Caçu,,,GO,15,Paranaíba,SP,SEMIPERENE,-18.94323980529635,-50.892801373576205
105.10869714,5220405,São Simão,,,GO,15,Paranaíba,DC,SAFRA DUPLA,-18.952315162337893,-50.545494183551206
60.97685325,2207702,Parnaíba,,,PI,34,Parnaíba,SP,SEMIPERENE,-3.0281592749314563,-41.74877355158899
40.15743863,2207702,Parnaíba,,,PI,34,Parnaíba,SP,SEMIPERENE,-3.046484833426547,-41.766191666661996
3.00372997,2924603,Pindobaçu,,,BA,54,Bacias Litorâneas Estaduais da BA,P,PERENE,-10.814970928506803,-40.29578216836982
2.9761765,2924603,Pindobaçu,,,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-10.806056099109542,-40.29680198679446
32.77246428,2929800,Saúde,,,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-10.82777782634242,-40.31305622730134
2.98197524,2924603,Pindobaçu,,,BA,54,Bacias Litorâneas Estaduais da BA,DC,SAFRA DUPLA,-10.807980570561597,-40.29668287375339
2.8762591,2924603,Pindobaçu,,,BA,54,Bacias Litorâneas Estaduais da BA,DC,SAFRA DUPLA,-10.809810377821876,-40.2965578386438
39.20989393,1720655,Silvanópolis,,,TO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-11.128800131294717,-48.139252232225815
144.17526014,1720655,Silvanópolis,,,TO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-11.119510224394476,-48.13935412708214
42.85107857,1720655,Silvanópolis,,,TO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-11.106999387523494,-48.142090039246526
35.28782684,2313757,Umirim,,,CE,60,Bacias Litorâneas Estaduais do CE,P,PERENE,-3.682718203574871,-39.40343237156873
78.62965023,2313401,Tianguá,,,CE,60,Bacias Litorâneas Estaduais do CE,SP,SEMIPERENE,-3.8177973129999527,-41.06079531578079
77.12278037,2400703,Alto do Rodrigues,,,RN,32,Piancó-Piranhas-Açu,SP,SEMIPERENE,-5.393009771575291,-36.7128395025479
11.87721193,2404705,Ipanguaçu,,,RN,32,Piancó-Piranhas-Açu,P,PERENE,-5.547465512035767,-36.862438903994466
4.78233575,2932408,Uibaí,,,BA,27,São Francisco,Indefinido,INDEFINIDO,-11.49673183640491,-42.0460391295427
60.04156247,3555802,Urânia,,,SP,12,Grande,SP,SEMIPERENE,-20.228129246164503,-50.61268363445568
70.15044233,5002951,Chapadão do Sul,,,MS,7,Paraná,SP,SEMIPERENE,-18.79327915516433,-53.042420801013684
9.65698288,3134608,Jaboticatubas,,,MG,27,São Francisco,TC,SAFRA TRIPLA,-19.46967097496948,-43.88516307854009
99.83978684,1721000,Palmas,,,TO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-10.207984090931463,-47.88121607806844
28.41524173,1720655,Silvanópolis,,,TO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-11.136191948919953,-48.1550368168933
120.81672718,1718840,Sandolândia,,,TO,38,Tocantins-Araguaia,SC,SAFRA SIMPLES,-12.397181902095848,-50.055226300438314
99.6903872,1701101,Aparecida do Rio Negro,,,TO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-9.864444160616392,-47.98177923194515
27.9634757,1721109,Tocantínia,,,TO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-9.79009099736482,-47.945196389459426
101.30626138,1718758,Rio Sono,,,TO,38,Tocantins-Araguaia,SP,SEMIPERENE,-9.792827913259691,-47.509611565532445
2.94855911,2930501,Serrinha,,,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-11.686011750671183,-38.992470693684886
22.91677116,1718840,Sandolândia,,,TO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-12.120167465753383,-49.948809439657495
92.8882861,1718840,Sandolândia,,,TO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-12.553250448753381,-49.8502281226575
30.2317968,3162658,São João do Pacuí,,,MG,27,São Francisco,Indefinido,INDEFINIDO,-16.517010183827118,-44.519703108333296
44.11571813,3108602,Brasília de Minas,,,MG,27,São Francisco,Indefinido,INDEFINIDO,-16.353517212480963,-44.67229511729111
32.22583987,3118809,Coração de Jesus,,,MG,27,São Francisco,SP,SEMIPERENE,-16.48372243559489,-44.33069294002527
22.28931116,3136959,Juvenília,,,MG,27,São Francisco,DC,SAFRA DUPLA,-14.268459928008262,-44.24189649754569
4.7821254,3104809,Augusto de Lima,,,MG,27,São Francisco,TC,SAFRA TRIPLA,-17.992764149047048,-44.17760347378118
178.56859946,2303501,Cascavel,,,CE,60,Bacias Litorâneas Estaduais do CE,SP,SEMIPERENE,-4.289389219133286,-38.38205148290663
56.98664214,2305506,Iguatu,,,CE,60,Bacias Litorâneas Estaduais do CE,SP,SEMIPERENE,-6.372099579303749,-39.244636692215146
47.73228231,2304103,Crateús,,,CE,34,Parnaíba,SC,SAFRA SIMPLES,-5.274086256602692,-40.79448907075339
133.94241035,2303956,Chorozinho,,,CE,60,Bacias Litorâneas Estaduais do CE,SP,SEMIPERENE,-4.287244109189142,-38.39447479101348
180.56470942,2303501,Cascavel,,,CE,60,Bacias Litorâneas Estaduais do CE,SP,SEMIPERENE,-4.303041202945156,-38.380333919876676
31.3651578,2300705,Alto Santo,Jaguaribe,Outros,CE,60,Bacias Litorâneas Estaduais do CE,SP,SEMIPERENE,-5.425608789095843,-38.43284601567119
103.58975123,2400703,Alto do Rodrigues,,,RN,32,Piancó-Piranhas-Açu,DC,SAFRA DUPLA,-5.382464517739678,-36.71344837917804
50.84791309,2400703,Alto do Rodrigues,,,RN,32,Piancó-Piranhas-Açu,TC,SAFRA TRIPLA,-5.394065010424612,-36.75218582945202
21.43608625,2207702,Parnaíba,,,PI,34,Parnaíba,P,PERENE,-3.023032402515233,-41.75819369896939
50.70714428,3132107,Itacarambi,,,MG,27,São Francisco,P,PERENE,-15.32427004006195,-43.94580896070614
25.17589678,3132107,Itacarambi,,,MG,27,São Francisco,SC,SAFRA SIMPLES,-15.3075081970889,-44.003787115315355
102.26622594,5003306,Coxim,,,MS,14,Paraguai,SP,SEMIPERENE,-18.538447168439948,-54.44799543115998
6.22603817,5219357,Santa Isabel,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,SP,SEMIPERENE,-15.078736301428524,-49.36591746728567
50.33810786,5207402,Edéia,,,GO,15,Paranaíba,TC,SAFRA TRIPLA,-17.431294787999953,-49.82607625604541
30.75642185,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.034480712328726,-49.7615622037808
64.40877606,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,SC,SAFRA SIMPLES,-16.03292257013694,-49.73052799028763
60.81715263,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-16.033836803506798,-49.70434503995886
72.27636096,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.040636409260223,-49.74146087204107
60.789155,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.048761632068448,-49.736327093821856
48.54836688,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,Indefinido,INDEFINIDO,-16.049266310123237,-49.72832911876708
51.58952469,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.028916820246533,-49.72327395647941
47.32484625,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.021114379602693,-49.72236131002737
81.36475454,5221551,Turvelândia,,,GO,15,Paranaíba,TC,SAFRA TRIPLA,-17.823024872758577,-50.297078673431
19.27027813,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.025190749616392,-49.718060554123255
75.71121743,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-16.034056902643805,-49.71668700091779
22.76475063,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.008532103972556,-49.77143361991773
51.20311469,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.04944582547941,-49.771533785082156
69.67396203,5221551,Turvelândia,,,GO,15,Paranaíba,TC,SAFRA TRIPLA,-17.642640294249954,-50.1893402797916
39.37618406,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.048692017452005,-49.77978621821913
84.8363417,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-15.994409979972563,-49.7184608867808
35.43657948,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-15.966915241931458,-49.75364589099996
15.24129982,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-15.969295278438311,-49.77676185836984
100.54638346,5209101,Goiatuba,,,GO,15,Paranaíba,TC,SAFRA TRIPLA,-17.802398825444403,-50.01693250411107
7.5388198,3148004,Patos de Minas,,,MG,15,Paranaíba,DC,SAFRA DUPLA,-18.662971186166615,-46.53944252074995
42.31453648,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.082609977547904,-49.67468153338353
52.90118081,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,Indefinido,INDEFINIDO,-16.077241458808164,-49.688582808643794
40.38553132,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.07667389431502,-49.67163706553419
31.91314068,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.078174380260226,-49.66473605282189
21.2080116,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,SC,SAFRA SIMPLES,-16.06988316299995,-49.667586149589006
27.95808402,5221551,Turvelândia,,,GO,15,Paranaíba,DC,SAFRA DUPLA,-17.64538741842853,-50.180785932714244
22.91170196,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,SC,SAFRA SIMPLES,-16.056776823287624,-49.674791840835574
6.43548005,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,Indefinido,INDEFINIDO,-16.05306294919174,-49.67572091287668
50.99570659,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.087071766260223,-49.696235054561605
90.0975909,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.107355482559953,-49.73759563279998
44.27216146,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.102373348743193,-49.73087067483779
58.74907913,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,Indefinido,INDEFINIDO,-16.066174856054744,-49.726197022958864
57.51150441,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-16.138047754386605,-49.768905045039965
34.63454753,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.130570240181783,-49.76792717581817
83.929766,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.146154630862966,-49.77966474080819
55.40832808,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.145240075279958,-49.76796148213327
71.26850494,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.158998304506802,-49.77090359102736
20.41441383,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.152849399616382,-49.764411843424604
23.07339185,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.123362421753374,-49.78182879790407
17.65778825,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-16.13278987449311,-49.778462229602695
85.81904937,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,SC,SAFRA SIMPLES,-16.153498060586625,-49.78709734926662
59.65065667,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.185468019186626,-49.83404021690663
34.06548333,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-16.19166272273328,-49.831445699066606
16.646385,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.179779470012942,-49.83056984115583
6.34703858,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-16.182941668369818,-49.828921355862995
33.35241282,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.169177248506447,-49.85590317144151
36.82838431,5215702,Palmeiras de Goiás,,,GO,15,Paranaíba,DC,SAFRA DUPLA,-16.688299050173867,-49.96420349843474
24.89001504,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.166889680103843,-49.85126780267528
100.37679005,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,Indefinido,INDEFINIDO,-16.162206476547894,-49.90159666443834
20.77007093,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.152176353232836,-49.899838619383516
75.83424711,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.139536123602696,-49.678612956013644
22.47284358,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.09843478832871,-49.81178612102736
14.63439169,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.111225346095843,-49.80300872001365
16.04428708,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.101926277315027,-49.79460935498628
16.4307241,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.102627784273917,-49.7809917515342
11.4862014,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.09666656252051,-49.79274282179448
51.5945295,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.06109080793146,-49.87417785098626
120.55537674,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,P,PERENE,-16.022381780150642,-49.959611145643784
70.79905043,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,P,PERENE,-16.016346142986258,-49.970344577438325
67.52209816,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,P,PERENE,-16.00405252293146,-49.94612584602734
79.07770934,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-15.993540337315016,-49.960877131205436
36.89548627,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.006575822173286,-49.981500313506615
6.27766829,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.002334060871377,-49.98019567472853
52.98223421,5213806,Morrinhos,,,GO,15,Paranaíba,WC,SAFRA DUPLA (INVERNO),-17.78203202302936,-48.952299928176444
52.78127195,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-15.99128188189037,-49.98470417272597
30.05236829,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.02687201779448,-49.76922542498626
58.22939785,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.026835588767074,-49.76151815009584
23.45110527,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.041165848082148,-49.75793582635612
112.52028012,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.04927797580817,-49.758323415410935
75.60633822,5206206,Cristalina,São Marcos,Pivô Central,GO,15,Paranaíba,WC,SAFRA DUPLA (INVERNO),-16.787461086807646,-47.375052429923045
28.61188933,5211404,Itauçu,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.1226831001558,-49.64531297589607
19.26985681,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,Indefinido,INDEFINIDO,-16.11821700817101,-49.64389365522363
67.56795984,5219506,Santa Rosa de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.05905753816433,-49.46525821098626
87.75880637,5219506,Santa Rosa de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-16.05868581265329,-49.495248402439955
73.3595915,5219506,Santa Rosa de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.067306776639946,-49.49513182841327
18.3644942,5219506,Santa Rosa de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.05347481190406,-49.47753495967119
17.10995177,5219506,Santa Rosa de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.060373190054758,-49.47941807715065
25.71224413,5219506,Santa Rosa de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.06070849267119,-49.43789807109586
18.78116307,5219506,Santa Rosa de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-16.08313953410954,-49.43940712201366
9.46889346,5216809,Petrolina de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.075317692012938,-49.43575042774022
40.61059867,5206206,Cristalina,São Marcos,Pivô Central,GO,15,Paranaíba,DC,SAFRA DUPLA,-16.851321170239952,-47.35139157419995
2.57849527,5216809,Petrolina de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.073927452266624,-49.4378065480133
15.93108734,5219506,Santa Rosa de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.086793904260233,-49.44173548323281
1.692847,5219506,Santa Rosa de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.085966946095848,-49.439009923917766
8.93827783,5216809,Petrolina de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.114067708780773,-49.42102270623282
20.61767641,5206206,Cristalina,São Marcos,Pivô Central,GO,15,Paranaíba,WC,SAFRA DUPLA (INVERNO),-16.790205204869523,-47.368431852391275
5.09481551,5216809,Petrolina de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.092576443493293,-49.39797823181329
3.47321334,5216809,Petrolina de Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.092687593759955,-49.395889755439974
72.33573521,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-15.967593772397214,-49.870962747246544
40.69584524,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-15.973677510068452,-49.87566970534244
40.01617865,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-15.964399894808176,-49.862491078753386
79.19037438,5206206,Cristalina,São Marcos,Pivô Central,GO,15,Paranaíba,TC,SAFRA TRIPLA,-16.83325978529162,-47.36567375312496
42.36465305,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-15.959959627561602,-49.871867315109554
38.97089572,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-15.954151088671193,-49.868161208246526
73.77325612,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-15.927282772506805,-49.85719029895887
70.49385105,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-15.937734652415536,-49.845380793272696
47.8151874,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-15.923700619119948,-49.848285364933275
33.60061635,5206206,Cristalina,São Marcos,Pivô Central,GO,15,Paranaíba,WC,SAFRA DUPLA (INVERNO),-16.845116900043433,-47.353531290565165
12.49941991,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-15.921893202413282,-49.843130135666634
51.38127855,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,Indefinido,INDEFINIDO,-15.93164609601261,-49.84070581181009
17.25867744,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-15.919085884068458,-49.8401808996575
19.80246528,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,SP,SEMIPERENE,-15.92805698626384,-49.83584003652774
122.66767612,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-15.89872677675337,-49.88593463099998
122.21925186,5206206,Cristalina,São Marcos,Pivô Central,GO,15,Paranaíba,DC,SAFRA DUPLA,-17.073727767346114,-47.473871257846106
119.9193629,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-15.903005343835568,-49.868517759726
69.59294699,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,WC,SAFRA DUPLA (INVERNO),-15.881056085027355,-49.85376504593145
54.4179103,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,SC,SAFRA SIMPLES,-15.908495766095848,-49.92709498198625
25.52363771,5208905,Goiás,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,DC,SAFRA DUPLA,-15.902149175328725,-49.928855290931445
39.04332689,5210406,Itaberaí,Rio das Almas,Pivô Central,GO,38,Tocantins-Araguaia,TC,SAFRA TRIPLA,-16.023830521219132,-49.9026701675342
29.15312685,5206206,Cristalina,São Marcos,Pivô Central,GO,15,Paranaíba,DC,SAFRA DUPLA,-16.824144283476148,-47.244333349047565
59.17609617,5211701,Jandaia,,,GO,15,Paranaíba,DC,SAFRA DUPLA,-16.94042791749995,-50.2573881368636
